"Date_Time"|"Site_ID"|"Part"|"Qty"|"Service_Tag"|"Part_Class"
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"720WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"72KWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"730WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"78TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"7BTVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"7FTVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"7KCWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"7ZQWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"820WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"88TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"89TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"8FXWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"8M5WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"8V5WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"8V6YX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"900WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"910WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"940WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"97TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"99CWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"9BTVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"9JCWX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"9T5WX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"9ZZVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"B6TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"B7TVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"BJ8ZX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"BQGXX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"BXZVX32"|" "
"07/22/2015 05:01:56"|"MXC"|"694KX"|"1"|"C00WX32"|" "
